X,Y,OBJECTID,FEATURE_LOCATION,FEAT_CENT_EAST,FEAT_CENT_NORTH,latitude,longitude,nearest_sensor_id,cluster_geo
359381.98,169624.58,362,Filwood Broadway/Hartcliffe Road,359381.98,169624.58,51.42368157213425,-2.5842497585788164,51,2
359421.01,174083.220000001,363,City Road/Dalrymple Road,359421.01,174083.22,51.46377702152692,-2.5841997301983164,56,1
359101.0,173852.0,364,Stokes Croft/ City Rd Junction,359101.0,173852.0,51.46167482907959,-2.5887797712220224,12,2
360913.97,169812.91,365,Wells Road/West Town Lane,360913.97,169812.91,51.42548282361515,-2.562235552599681,36,0
357006.0,179088.0,366,Crow Lane Column 19,357006.0,179088.0,51.50860165859461,-2.619575185638624,63,1
359671.62,174061.65,367,"Ludlow Close, St Paul's",359671.62,174061.65,51.463600980179564,-2.5805895352366663,56,1
360545.9,173737.02,368,Pountney Drive Camera 05,360545.9,173737.02,51.460743507722555,-2.5679673547395034,23,0
360545.9,173737.02,369,Pountney Drive Camera 04,360545.9,173737.02,51.460743507722555,-2.5679673547395034,23,0
360545.9,173737.02,370,Pountney Drive Camera 03,360545.9,173737.02,51.460743507722555,-2.5679673547395034,23,0
360506.5,173735.550000001,371,Pountney Drive 1st Floor Far End,360506.5,173735.55,51.46072754078653,-2.5685343490374564,23,0
360506.5,173735.550000001,372,Pountney Drive 2nd Floor Far End,360506.5,173735.55,51.46072754078653,-2.5685343490374564,23,0
360503.46,173711.66,373,"Lansdowne Court, Lift #2",360503.46,173711.66,51.460512506753766,-2.568575440094617,23,0
360503.46,173711.66,374,"Lansdowne Court, Lift #1",360503.46,173711.66,51.460512506753766,-2.568575440094617,23,0
360534.06,173653.140000001,375,"Pountney Drive Upper, Door Panel (34-42)",360534.06,173653.14,51.459988422579976,-2.5681284251586662,23,0
360548.91,173740.0,376,Pountney Drive Lower Door Panel,360548.91,173740.0,51.460770514118,-2.5679243587205267,23,0
360503.46,173711.66,377,"Lansdowne Court, Laundry (Internal)",360503.46,173711.66,51.460512506753766,-2.568575440094617,23,0
360503.46,173711.66,378,"Lansdowne Court, Bridge Entrance (Internal)",360503.46,173711.66,51.460512506753766,-2.568575440094617,23,0
360503.46,173711.66,379,"Lansdowne Court, Main entrance Lobby (Internal)",360503.46,173711.66,51.460512506753766,-2.568575440094617,23,0
360503.46,173711.66,380,"Lansdowne Court, Main Entrance Door Panel",360503.46,173711.66,51.460512506753766,-2.568575440094617,23,0
360503.46,173711.66,381,"Lansdowne Court, Lift Lobby, Far (Internal)",360503.46,173711.66,51.460512506753766,-2.568575440094617,23,0
360551.03,173716.189999999,382,"Lansdowne Court, Car Park PTZ",360551.03,173716.19,51.46055655941397,-2.567891184293927,23,0
360551.03,173716.189999999,383,"Lansdowne Court, Rear Entrance (External Fixed) ",360551.03,173716.19,51.46055655941397,-2.567891184293927,23,0
360587.96,173678.189999999,384,"Lansdowne Court, Car Park (H5CP), PanoVu #1 - Cabinet",360587.96,173678.19,51.460217431968516,-2.5673553463663685,23,0
360587.96,173678.189999999,385,"Lansdowne Court, Car Park (H5CP), PanoVu #2 - Footpath",360587.96,173678.19,51.460217431968516,-2.5673553463663685,23,0
360587.96,173678.189999999,386,"Lansdowne Court, Car Park (H5CP), PanoVu #3 - Car Park South",360587.96,173678.19,51.460217431968516,-2.5673553463663685,23,0
360587.96,173678.189999999,387,"Lansdowne Court, Car Park (H5CP), PanoVu #4 - Car Park Overview",360587.96,173678.19,51.460217431968516,-2.5673553463663685,23,0
360540.65,173695.689999999,388,"Lansdowne Court, Car Park (H8CP), PanoVu #1 - Bike Storage/Seating area",360540.65,173695.69,51.460371497106934,-2.5680383142003285,23,0
360540.65,173695.689999999,389,"Lansdowne Court, Car Park (H8CP), PanoVu #2 - Entrance road/Car Park South",360540.65,173695.69,51.460371497106934,-2.5680383142003285,23,0
360540.65,173695.689999999,390,"Lansdowne Court, Car Park (H8CP), PanoVu #3 - Car Park North",360540.65,173695.69,51.460371497106934,-2.5680383142003285,23,0
360540.65,173695.689999999,391,"Lansdowne Court, Car Park (H8CP), PanoVu #4 - Rear Entrance Car Park/Access Road",360540.65,173695.69,51.460371497106934,-2.5680383142003285,23,0
358536.0,171786.01,392,SS4 Camera. Dean Crescent. SL Column 1 - DEPLOYABLE 3G CAMERA,358536.0,171786.01,51.443056136583806,-2.596670779240183,4,2
358838.7,173372.789999999,393,Lewin's Mead,358838.7,173372.79,51.45734671072825,-2.5924998128016954,2,2
359137.3,172815.560000001,394,Attached to column 5,359137.3,172815.56,51.452357680833735,-2.588137439215341,50,2
359437.0,172491.0,395,Adj ICO29,359437.0,172491.0,51.44946075656958,-2.5837868708628196,51,2
359167.91,172784.57,396,Victoria Street/Counterslip,359167.91,172784.57,51.45208122441236,-2.58769331590144,50,2
360369.51,177846.109999999,397,adj entrance to Beatrix Place,360369.51,177846.11,51.49768049858871,-2.5709676538176596,56,1
359456.77,176591.01,398,Gloucester Road/Filton Avenue,359456.77,176591.01,51.48632982858238,-2.583972812684929,56,1
359411.64,169517.24,399,Filwood Broadway,359411.64,169517.24,51.42271847936773,-2.5838108540463853,51,2
359388.0,169526.0,400,Creswicke Road mounted to street lighting column 13,359388.0,169526.0,51.4227955568006,-2.584151870020551,51,2
359090.07,173860.699999999,401,On Col.10,359090.07,173860.7,51.461752270137524,-2.5889381169240333,12,2
359121.0,173947.0,402,Jamaica Street/ Stokes Croft,359121.0,173947.0,51.46253052292537,-2.5885028560800567,12,2
359130.6,174071.880000001,403,Stokes Croft/Ashley Road,359130.6,174071.88,51.46365414850955,-2.5883791009551924,12,2
358462.07,168929.050000001,404,Att Col 50,358462.07,168929.05,51.417360577120554,-2.597399438852302,51,2
358355.16,169039.890000001,405,Front of pavement near P45,358355.16,169039.89,51.418349420171175,-2.598949957043382,51,2
358041.84,170385.220000001,406,Parson Street/Hartcliffe Way,358041.84,170385.22,51.430423683302514,-2.6036153198775525,4,2
358065.55,169769.689999999,407,Hartcliffe Way opposite Bristol Waste - Column 20.,358065.55,169769.69,51.424890519783915,-2.6032013614625718,4,2
356974.09,177637.42,408,On Col 24 Falcondale Road,356974.09,177637.42,51.49555564711441,-2.6198580152108057,63,1
357080.72,177728.27,409,opp 007,357080.72,177728.27,51.496380677081085,-2.6183329868907324,63,1
356941.04,177490.0,410,On Col.21 Falcondale Rd,356941.04,177490.0,51.49422753125387,-2.620316130698023,63,1
357853.02,173184.710000001,411,Triangle/Berkley Place,357853.02,173184.71,51.455582933026506,-2.6066650014286776,104,2
357768.84,173146.59,412,"West End Car Park, Level 0 Pedestrian Entrance",357768.84,173146.59,51.45523388025168,-2.6078720649114984,104,2
357756.79,173135.68,413,"West End Car Park, Level 0 Vehicle Entrance",357756.79,173135.68,51.4551348775112,-2.608044197774722,104,2
357743.08,173157.15,414,"West End Car Park, Lift (Right)",357743.08,173157.15,51.45532691376679,-2.6082440919192726,104,2
357743.08,173157.15,415,"West End Car Park, Lift (Centre)",357743.08,173157.15,51.45532691376679,-2.6082440919192726,104,2
357743.08,173157.15,416,"West End Car Park, Lift (Left)",357743.08,173157.15,51.45532691376679,-2.6082440919192726,104,2
357724.04,173115.83,417,"West End Car Park, Level 7B Roof Parking Area on Front Stairwell",357724.04,173115.83,51.45495393959793,-2.608513195876467,104,2
357756.12,173187.85,418,"West End Car Park, Level 6A Roof Parking Area",357756.12,173187.85,51.45560394372903,-2.608060073968042,104,2
357757.14,173143.689999999,419,"West End Car Park, Level 6B Main Parking Area #1",357757.14,173143.69,51.45520693010777,-2.6080401171566443,104,2
357770.65,173180.390000001,420,"West End Car Park, Level 5A Parking Area Upper End",357770.65,173180.39,51.455537947240366,-2.6078500502659563,104,2
357757.14,173143.689999999,421,"West End Car Park, Level 5B Main Parking Area",357757.14,173143.69,51.45520693010777,-2.6080401171566443,104,2
357770.65,173180.390000001,422,"West End Car Park, Level 4A Parking Area Upper End",357770.65,173180.39,51.455537947240366,-2.6078500502659563,104,2
357757.14,173143.689999999,423,"West End Car Park, Level 4B Main Parking Area",357757.14,173143.69,51.45520693010777,-2.6080401171566443,104,2
357770.65,173180.390000001,424,"West End Car Park, Level 3A Parking Area Upper End",357770.65,173180.39,51.455537947240366,-2.6078500502659563,104,2
357757.14,173143.689999999,425,"West End Car Park, Level 3B Main Parking Area",357757.14,173143.69,51.45520693010777,-2.6080401171566443,104,2
357770.65,173180.390000001,426,"West End Car Park, Level 2A Parking Area Upper End",357770.65,173180.39,51.455537947240366,-2.6078500502659563,104,2
357757.14,173143.689999999,427,"West End Car Park, Level 2B Main Parking Area",357757.14,173143.69,51.45520693010777,-2.6080401171566443,104,2
357769.01,173167.720000001,428,"West End Car Park, Level 2B Parking Area Opposite to Bridge Entrance/Exit",357769.01,173167.72,51.45542389535686,-2.607872141766134,104,2
357770.65,173180.390000001,429,"West End Car Park, Level 1A Parking Area Upper End",357770.65,173180.39,51.455537947240366,-2.6078500502659563,104,2
357757.14,173143.689999999,430,"West End Car Park, Level 1B Main Parking Area",357757.14,173143.69,51.45520693010777,-2.6080401171566443,104,2
357737.35,173161.76,431,"West End Car Park, Level 0 Vehicle Entry/Exit Ramp",357737.35,173161.76,51.45536793935315,-2.6083271152791205,104,2
357746.67,173154.789999999,432,"West End Car Park, Level 7B Stairs and Lift Lobby",357746.67,173154.79,51.455305960514075,-2.608192138744108,104,2
357746.67,173154.789999999,433,"West End Car Park, Level 6A Stairs and Lift Lobby",357746.67,173154.79,51.455305960514075,-2.608192138744108,104,2
357723.06,173115.279999999,434,"West End Car Park, Level 6B Outside Front Stairwell Entrance",357723.06,173115.28,51.45494892075752,-2.608527235219782,104,2
357746.67,173154.789999999,435,"West End Car Park, Level 6B Stairs and Lift Lobby",357746.67,173154.79,51.455305960514075,-2.608192138744108,104,2
357746.67,173154.789999999,436,"West End Car Park, Level 5A Stairs and Lift Lobby",357746.67,173154.79,51.455305960514075,-2.608192138744108,104,2
357723.06,173115.279999999,437,"West End Car Park, Level 5B Outside front Stairwell Entrance",357723.06,173115.28,51.45494892075752,-2.608527235219782,104,2
357746.67,173154.789999999,438,"West End Car Park, Level 5B Stairs and Lift Lobby",357746.67,173154.79,51.455305960514075,-2.608192138744108,104,2
357746.67,173154.789999999,439,"West End Car Park, Level 4A Stairs and Lift Lobby",357746.67,173154.79,51.455305960514075,-2.608192138744108,104,2
357723.06,173115.279999999,440,"West End Car Park, Level 4B Outside Front Stairwell Entrance",357723.06,173115.28,51.45494892075752,-2.608527235219782,104,2
357746.67,173154.789999999,441,"West End Car Park, Level 4B Stairs and Lift Lobby",357746.67,173154.79,51.455305960514075,-2.608192138744108,104,2
357746.67,173154.789999999,442,"West End Car Park, Level 3A Stairs and Lift Lobby",357746.67,173154.79,51.455305960514075,-2.608192138744108,104,2
357723.06,173115.279999999,443,"West End Car Park, Level 3B Outside Front Stairwell Entrance",357723.06,173115.28,51.45494892075752,-2.608527235219782,104,2
357746.67,173154.789999999,444,"West End Car Park, Level 3B Stairs and Lift Lobby",357746.67,173154.79,51.455305960514075,-2.608192138744108,104,2
357746.67,173154.789999999,445,"West End Car Park, Level 2A Stairs and Lift Lobby",357746.67,173154.79,51.455305960514075,-2.608192138744108,104,2
357723.06,173115.279999999,446,"West End Car Park, Level 2B Outside Front Stairwell Entrance",357723.06,173115.28,51.45494892075752,-2.608527235219782,104,2
357746.67,173154.789999999,447,"West End Car Park, Level 2B Stairs and Lift Lobby",357746.67,173154.79,51.455305960514075,-2.608192138744108,104,2
357751.69,173157.189999999,448,"West End Car Park, Level 2B Pay Station",357751.69,173157.19,51.45532791623338,-2.6081201722758025,104,2
357782.38,173179.4,449,"West End Car Park, Level 2B Entry Exit Bridge Right",357782.38,173179.4,51.455529920203794,-2.6076811004349048,104,2
357782.38,173179.4,450,"West End Car Park, Level 2B Entry Exit Bridge Left",357782.38,173179.4,51.455529920203794,-2.6076811004349048,104,2
357746.67,173154.789999999,451,"West End Car Park, Level 1A Stairs and Lift Lobby",357746.67,173154.79,51.455305960514075,-2.608192138744108,104,2
357723.06,173115.279999999,452,"West End Car Park, Level 1B Outside Front Stairwell Entrance",357723.06,173115.28,51.45494892075752,-2.608527235219782,104,2
357746.67,173154.789999999,453,"West End Car Park, Level 1B Stairs and Lift Lobby",357746.67,173154.79,51.455305960514075,-2.608192138744108,104,2
357774.07,173174.02,454,"West End Car Park, Level 1B Vehicle Entrance",357774.07,173174.02,51.45548092293397,-2.6078000649794184,104,2
357769.76,173174.390000001,455,"West End Car Park, Level 1 Vehicle Exit",357769.76,173174.39,51.45548392841929,-2.607862143559146,104,2
357764.77,173151.08,456,"West End Car Park, Level 0 Lift Lobby",357764.77,173151.08,51.45527395093483,-2.6079311809495804,104,2
357764.77,173151.08,457,"West End Car Park, Level 0 POF",357764.77,173151.08,51.45527395093483,-2.6079311809495804,104,2
357752.31,173131.27,458,"West End Car Park, Level 0 Vehicle Exit",357752.31,173131.27,51.4550948880891,-2.608108151592634,104,2
364125.0,175767.0,459,"Ledbury Road, Laundry
",364125.0,175767.0,51.479235700701146,-2.516652390009095,32,0
364173.0,175734.0,460,"Ledbury Road PTZ #5 (Rear of Block #1)
",364173.0,175734.0,51.47894200209296,-2.515957801787248,32,0
364128.0,175775.0,461,"Ledbury Road PTZ #6 (Vehicle Gates Block #2)

",364128.0,175775.0,51.47930782840086,-2.5166100002517564,32,0
364108.0,175718.0,462,"Ledbury Road PTZ #8 (Rear of Block #3)


",364108.0,175718.0,51.478794005468174,-2.5168922234201636,32,0
364089.0,175747.0,463,"Ledbury Road PTZ #9 (Top Rear of Block #3)



",364089.0,175747.0,51.47905357222384,-2.5171687858469967,32,0
364209.0,175745.0,464,"Ledbury Road Block 1 Alleyway
",364209.0,175745.0,51.47904319567686,-2.5154404900923897,32,0
364158.0,175757.0,465,"Ledbury Road Block 2 Alleyway
",364158.0,175757.0,51.47914787156056,-2.516176147505065,32,0
364108.0,175776.0,466,"Ledbury Road Block 4 Alleyway
",364108.0,175776.0,51.47931555149857,-2.5168981189589372,32,0
364080.75,175774.060000001,467,Ledbury Road Block 04 Front Door External,364080.75,175774.06,51.47929637643155,-2.5172903448961654,32,0
364094.41,175720.58,468,Ledbury Road Block 03 Rear Door External,364094.41,175720.58,51.47881634255044,-2.517088191151266,32,0
364099.49,175723.32,469,Ledbury Road Block 03 2nd Floor Stairs,364099.49,175723.32,51.478841303633246,-2.5170153141826495,32,0
364099.49,175723.32,470,Ledbury Road Block 03 1st/2nd Floor Stairs,364099.49,175723.32,51.478841303633246,-2.5170153141826495,32,0
364099.49,175723.32,471,Ledbury Road Block 03 Ground/1st Floor Stairs,364099.49,175723.32,51.478841303633246,-2.5170153141826495,32,0
364099.49,175723.32,472,Ledbury Road Block 03 Ground Floor Stairs,364099.49,175723.32,51.478841303633246,-2.5170153141826495,32,0
364131.16,175751.9,473,Ledbury Road Block 02 3rd Floor Stairs,364131.16,175751.9,51.47910030964955,-2.5165621469986963,32,0
364131.16,175751.9,474,Ledbury Road Block 02 2nd/3rd Floor Stairs,364131.16,175751.9,51.47910030964955,-2.5165621469986963,32,0
364131.16,175751.9,475,Ledbury Road Block 02 1st/2nd Floor Stairs,364131.16,175751.9,51.47910030964955,-2.5165621469986963,32,0
364131.16,175751.9,476,Ledbury Road Block 02 Ground/1st Floor Stairs,364131.16,175751.9,51.47910030964955,-2.5165621469986963,32,0
364131.16,175751.9,477,Ledbury Road Block 02 Ground Floor Stairs,364131.16,175751.9,51.47910030964955,-2.5165621469986963,32,0
364183.68,175735.51,478,Ledbury Road Block 01 Rear Door External,364183.68,175735.51,51.47895625681426,-2.515804155046768,32,0
364188.29,175738.6,479,Ledbury Road Block 01 2nd Floor Stairs,364188.29,175738.6,51.478984334597975,-2.5157380809995806,32,0
364188.29,175738.6,480,Ledbury Road Block 01 1st/2nd Floor Stairs,364188.29,175738.6,51.478984334597975,-2.5157380809995806,32,0
364188.29,175738.6,481,Ledbury Road Block 01 Ground/1st Floor Stairs,364188.29,175738.6,51.478984334597975,-2.5157380809995806,32,0
364188.29,175738.6,482,Ledbury Road Block 01 Ground Floor Stairs,364188.29,175738.6,51.478984334597975,-2.5157380809995806,32,0
364121.2,175747.970000001,483,Ledbury Road PTZ #3 (Rear of Block 02),364121.2,175747.97,51.47906433855849,-2.5167051795193203,32,0
364136.86,175753.310000001,484,Ledbury Road PTZ #2 (Front of Block 02),364136.86,175753.31,51.47911335013641,-2.5164802057128406,32,0
364192.05,175739.68,485,Ledbury Road PTZ #1 (Front of Block 01),364192.05,175739.68,51.478994284250184,-2.5156840436873744,32,0
359788.62,173202.390000001,486,Att to Column 15,359788.62,173202.39,51.45588274742289,-2.5788074881697205,51,2
359798.87,173215.390000001,487,Old Market/ West Street,359798.87,173215.39,51.4560003731003,-2.5786614346033825,51,2
358738.47,173255.83,488,Rupert Street/Lewins Mead,358738.47,173255.83,51.45628769704854,-2.5939288490748322,12,2
359580.53,174094.960000001,489,"Carr House Lower Door (External), Paul's",359580.53,174094.96,51.46389400705817,-2.581904653915627,56,1
359550.49,174134.02,490,"Carr House Upper PTZ, St Paul's",359550.49,174134.02,51.46424309157322,-2.582341575653105,56,1
359550.17,174129.130000001,491,"Carr House Upper Door (External), St Paul's",359550.17,174129.13,51.46419909734077,-2.582345622663548,56,1
358210.0,178389.0,492,Greystoke Avenue/ Southmead Library (Aldi),358210.0,178389.0,51.502406602665936,-2.6021428522699144,63,1
358288.95,178419.640000001,493,"Arneside Road (West), (Southmead)",358288.95,178419.64,51.50268795157056,-2.6010089709020936,63,1
358311.31,178437.699999999,494,"Arneside Road (East), (Southmead)",358311.31,178437.7,51.50285199747642,-2.6006889428278237,63,1
358215.0,172996.0,495,Park Street (Middle) - Street Lighting Column 006,358215.0,172996.0,51.45391287823073,-2.601432659614813,104,2
358854.29,167410.560000001,496,Redwood House Front Door PTZ,358854.29,167410.56,51.40373467670236,-2.591582600756043,51,2
358901.97,167448.550000001,497,Redwood House Rear Door (External Static),358901.97,167448.55,51.40407974743473,-2.5909015115698812,51,2
358854.29,167410.560000001,498,Redwood House Front Door (External Static),358854.29,167410.56,51.40373467670236,-2.591582600756043,51,2
358873.54,167425.09,499,Redwood House Rear Lobby,358873.54,167425.09,51.40386672959076,-2.5913075299784616,51,2
358873.54,167425.09,500,Redwood House Lift 02,358873.54,167425.09,51.40386672959076,-2.5913075299784616,51,2
358873.54,167425.09,501,Redwood House Lift 01,358873.54,167425.09,51.40386672959076,-2.5913075299784616,51,2
358873.54,167425.09,502,Redwood House Lift Lobby,358873.54,167425.09,51.40386672959076,-2.5913075299784616,51,2
358873.54,167425.09,503,Redwood House Front Lobby,358873.54,167425.09,51.40386672959076,-2.5913075299784616,51,2
358870.04,167422.34,504,Redwood House Front Door Panel,358870.04,167422.34,51.40384174723266,-2.5913575304184766,51,2
358901.97,167448.550000001,505,Chestnut House Front Door (External Static),358901.97,167448.55,51.40407974743473,-2.5909015115698812,51,2
358915.78,167565.550000001,506,Rowan House Front Door Panel,358915.78,167565.55,51.405132832767855,-2.5907165196048196,51,2
358874.11,167427.199999999,507,Redwood House Laundry,358874.11,167427.2,51.40388574442439,-2.591299579796914,51,2
358875.42,167425.960000001,508,Hartcliffe Redwood House Ground Floor Stairwell,358875.42,167425.96,51.403874689142086,-2.591280602170918,51,2
358387.0,172938.0,509,Frogmore Street outside The Hatchet,358387.0,172938.0,51.4534040090882,-2.5989502970478684,101,2
356857.66,174137.359999999,510,On Col 41,356857.66,174137.36,51.46407420083324,-2.621107616733904,48,1
356653.45,173990.6,511,On Col 34,356653.45,173990.6,51.46273892248903,-2.624029381393734,48,1
358494.67,172833.640000001,512,Denmark Street,358494.67,172833.64,51.452473500265874,-2.5973884077623315,4,2
358387.96,172937.5,513,Denmark Avenue (Hatchet),358387.96,172937.5,51.45339958362352,-2.598936421411672,101,2
359653.55,174130.189999999,514,"Grosvenor Road/Winkworth Place PTZ, St Paul's",359653.55,174130.19,51.46421601045252,-2.580857491209153,56,1
359509.0,173984.0,515,"Grosvenor Rd, St Pauls.",359509.0,173984.0,51.46289112941595,-2.5829216760211304,56,1
359653.55,174130.189999999,516,"REDEPLOYABLE - Grosvenor Road/Winkworth Place PTZ, St Paul's",359653.55,174130.19,51.46421601045252,-2.580857491209153,56,1
360863.57,173036.109999999,517,Harwood House Rear Car Park PTZ,360863.57,173036.11,51.454462889120045,-2.5633169381105456,26,0
358709.98,169283.43,518,Inns Court,358709.98,169283.43,51.42056533058376,-2.593875494108732,51,2
360602.87,173719.560000001,519,"Easton Road, Door Panel (123-147 Odds)",360602.87,173719.56,51.46059047452604,-2.5671453318686828,23,0
360602.87,173719.82,520,Easton Road Laundry (Internal),360602.87,173719.82,51.46059281247897,-2.567145360846977,23,0
358461.2,169150.109999999,521,Novers Lane,358461.2,169150.11,51.41934831653073,-2.5974378649328798,51,2
357687.0,168493.0,522,MetroBus Whitchurch Lane/ SBL Junction - Street Lighting Column ?,357687.0,168493.0,51.41338222138791,-2.6084937823318675,4,2
357676.98,168485.73,523,Whitchurch Road/Anton Bantock Way,357676.98,168485.73,51.41331610049707,-2.6086370008843462,4,2
357526.0,168468.0,524,Cater Road - Camera 19 -WEC pole - Whitchurch Lane ,357526.0,168468.0,51.41314537654063,-2.610805950353687,4,2
357526.0,168468.0,525,Cater Road - Camera 19 -WEC pole - Whitchurch Lane ,357526.0,168468.0,51.41314537654063,-2.610805950353687,4,2
357526.0,168468.0,526,Cater Road - Camera 19 -WEC pole - Whitchurch Lane ,357526.0,168468.0,51.41314537654063,-2.610805950353687,4,2
357688.0,168487.0,527,Cater Road - Camera 16 - Column 47 - Whitchurch Lane ,357688.0,168487.0,51.413328343242064,-2.6084786861725546,4,2
357688.0,168487.0,528,Cater Road - Camera 17 - Column 47 - Whitchurch Lane ,357688.0,168487.0,51.413328343242064,-2.6084786861725546,4,2
357688.0,168487.0,529,Cater Road - Camera 18 - Column 47 - Whitchurch Lane ,357688.0,168487.0,51.413328343242064,-2.6084786861725546,4,2
357526.0,168468.0,530,Cater Road - Camera 19 -WEC pole - Whitchurch Lane ,357526.0,168468.0,51.41314537654063,-2.610805950353687,4,2
360415.55,173843.029999999,531,"Twinnell House, Lift #2",360415.55,173843.03,51.46168765892955,-2.5698555998295873,23,0
360415.55,173843.029999999,532,"Twinnell House, Lift #1",360415.55,173843.03,51.46168765892955,-2.5698555998295873,23,0
360410.1,173838.960000001,533,"Twinnell House, Main entrance door panel",360410.1,173838.96,51.46165067970608,-2.5699335976913606,23,0
360415.55,173843.029999999,534,"Twinnell House, Laundry Lobby",360415.55,173843.03,51.46168765892955,-2.5698555998295873,23,0
360415.55,173843.029999999,535,"Twinnell House, Main entrance (internal)",360415.55,173843.03,51.46168765892955,-2.5698555998295873,23,0
360404.57,173841.560000001,536,"Twinnell House, Main entrance (external)",360404.57,173841.56,51.461673672276795,-2.570013494231132,23,0
360415.55,173843.029999999,537,"Twinnell House, Lift lobby",360415.55,173843.03,51.46168765892955,-2.5698555998295873,23,0
360418.03,173812.869999999,538,Wills Drive Door Panel,360418.03,173812.87,51.461416630048866,-2.5698165223426894,23,0
360415.55,173843.029999999,539,"Twinnell House, Laundry",360415.55,173843.03,51.46168765892955,-2.5698555998295873,23,0
360411.57,173822.26,540,"Twinnell House, Front Right PTZ",360411.57,173822.26,51.46150061413775,-2.569910566351934,23,0
357448.45,172468.789999999,541,On Col 14,357448.45,172468.79,51.44911506037359,-2.612401898619267,104,2
357573.79,172470.720000001,542,opp 009,357573.79,172470.72,51.44914182264063,-2.6105983471594643,104,2
357499.92,172456.73,543,Hotwells Road/Mardyke,357499.92,172456.73,51.44901048248897,-2.611659738754777,104,2
357825.04,172569.68,544,Jacobs Wells (Roundabout),357825.04,172569.68,51.450050453177916,-2.606994373779039,104,2
357318.0,172487.0,545,Hotwell Rd/ Spar - Street Lighting Column 20,357318.0,172487.0,51.44926898535851,-2.6142814165256616,104,2
357144.0,172549.1,546,Hotwells Gyratory North - Street Lighting Column 029,357144.0,172549.1,51.449814246502015,-2.616793001483505,104,2
356906.57,172496.439999999,547,Rose of Denmark Hotwell Road,356906.57,172496.44,51.44932269993638,-2.6202035159467427,48,1
357294.79,172491.710000001,548,Hotwells Road/ Pooles Wharf,357294.79,172491.71,51.4493095875336,-2.6146160039743713,104,2
359853.24,169141.039999999,549,Bamfield-Alverstoke,359853.24,169141.04,51.41936708512561,-2.5774167301498268,51,2
359874.48,167831.5,550,Bamfield (Upper),359874.48,167831.5,51.40759296544447,-2.576963008936039,51,2
360063.8,168682.9,551,Bamfield - mounted to SL22,360063.8,168682.9,51.41526228475794,-2.574336851888484,51,2
357277.7,179198.779999999,552,On Column 2,357277.7,179198.78,51.50961840304731,-2.615673459172574,63,1
358809.32,170944.470000001,553,Opp P045,358809.32,170944.47,51.43550885828542,-2.592639962864061,51,2
360829.76,174681.529999999,554,Stapleton Road/St Marks Road,360829.76,174681.53,51.469256380316416,-2.563985910278538,47,1
360634.27,174391.529999999,555,Stapleton Road/Warwick Road,360634.27,174391.53,51.46663509647014,-2.566768181550578,47,1
360549.05,174214.789999999,556,Stapleton Road/Kensington Park,360549.05,174214.79,51.4650398933982,-2.5679753404964902,23,0
360155.41,173607.949999999,557,"Stapleton Road William Hill PTZ, Easton",360155.41,173607.95,51.45955553374266,-2.573573861603304,23,0
360256.77,173722.82,558,"Stapleton Road/Clifden Place PTZ, Easton",360256.77,173722.82,51.4605955863594,-2.572127749688593,23,0
360474.25,174047.32,559,Stapleton Road/Lansdowne Road,360474.25,174047.32,51.46352876268556,-2.569033448777692,23,0
360909.16,174726.960000001,560,Stapleton Road/Robertson Road,360909.16,174726.96,51.46967038469458,-2.5628477691288047,47,1
360420.01,173871.470000001,561,"Twinnell House, Rear Left PTZ",360420.01,173871.47,51.461943706831114,-2.569794582041436,23,0
360407.08,173861.34,562,"Twinnell House, Front Left PTZ",360407.08,173861.34,51.46185171205392,-2.569979578025311,23,0
360788.1,174584.98,563,Stapleton Road/Robert Street,360788.1,174584.98,51.46838530509847,-2.564574997801641,47,1
360673.46,174465.07,564,Stapleton Road (Cotton and Sons),360673.46,174465.07,51.46729910244278,-2.5662121578043595,47,1
360165.0,173637.0,565,SS5 DEPLOYABLE CAMERA - Stapleton Road/Milsom Street. SL 5,360165.0,173637.0,51.45981742994081,-2.573439091925074,23,0
360220.0,173705.0,566,SS5 DEPLOYABLE CAMERA - Stapleton Road/Webb Street. SL 7,360220.0,173705.0,51.46043276307915,-2.57265504216408,23,0
360735.0,174528.0,567,Stapleton Road Opposite train station entrance. SL31,360735.0,174528.0,51.4678692510914,-2.5653331622431703,47,1
360735.0,174528.0,568,Stapleton Road Opposite train station entrance. SL31,360735.0,174528.0,51.4678692510914,-2.5653331622431703,47,1
359278.73,172157.18,569,Redcliffe Proctor House Rear PTZ,359278.73,172157.18,51.44644764534633,-2.5860261527557364,51,2
359301.84,172178.68,570,Redcliffe Proctor House Front PTZ,359301.84,172178.68,51.44664263766703,-2.585696065237777,51,2
359224.31,173647.939999999,571,Brunswick Square (Looks Down To Bellyfull Caf�),359224.31,173647.94,51.45984880162159,-2.5869811679819255,5,2
359001.0,173827.0,572,Junction Jamaica Street and Lower Gay Street,359001.0,173827.0,51.4614427900101,-2.5902163839016294,12,2
359436.87,171995.529999999,573,York Road/St Luke's Road,359436.87,171995.53,51.44500542109182,-2.5837319285391795,51,2
359616.04,177260.41,574,Att C72,359616.04,177260.41,51.4923605127171,-2.581755465218017,56,1
359341.51,176243.92,575,Gloucester Road/Ashley Down Road,359341.51,176243.92,51.48320049682576,-2.5855929117530807,56,1
358494.0,172771.0,576,"College Green Ped Crossing, Junct Trinity St",358494.0,172771.0,51.45191018654057,-2.597390698861184,4,2
